Upc,Department,qty,cents,incltaxes,inclfees,Name,size,ebt,byweight,"Fee Multiplier",cost_qty,cost_cents,variable_price,addstock,setstock,pack_name,pack_qty,pack_upc,unit_upc,unit_count,is_oneclick,oc_color,oc_border_color,oc_text_color,oc_fixedpos,oc_page,oc_key,oc_relpos
"=""012300327909""","Cigarettes 1",1,1527,n,n,"Camel Turkish Silver","1.00 PK",,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""012300707992""","Cigarettes 1",1,1579,n,n,"CAMEL DOMESTIC WIDES",,,n,1,1,1260,n,,"=""0""",,,,,,n,,,,,,,
"=""012300708999""","Cigarettes 1",1,1527,n,n,"Camel Lights Wides King Box","1.00 PK",,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""012354000995""","other wine 1",1,1499,n,n,"19 CRIMES RED BLEND","750 ml",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""012354001350""","WINE CABERNET SAUVIGNON 1",1,1399,n,n,"19 CRIMES CABERNET SAUVIGNLN",750ML,,n,2,1,769,n,,"=""0""",,,,,,n,,,,,,,
"=""012354001688""","other wine 1",1,1399,n,n,"19 CRIMES BANISHED PARK RED 750 ml","750 ml",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""012354001848""","other wine 1",1,1299,n,n,"19 CRIMES.SHIRAZ","750 ML",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""012354001947""","WINE CHARDONAY 1",1,1399,n,n,"19 CRIMES HARD CHARDONNAY","=""1""",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""012354004290""","other wine 1",1,1699,n,n,"19 CRIMES CALI RED BLAEND pp750 ML","99 CRIMES CALI RED 750 ML",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""012354005006""","Wine Rose 1",1,1499,n,n,"19 CRIMES CALI ROSE 750ML",750Ml,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""012354016156""",Wine1,1,1699,n,n,"19 CRIMES RED BLEND 2 OF AMERIKAZ MOST","750 ML",,n,2,1,909,n,,"=""0""",,,,,,n,,,,,,,
"=""012546011112""",Candy1osama,1,299,n,n,"Trident Sugar Free Gum Tropical Twist - 14 PC","14 Pcs",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""012546011136""","GUM 1",1,299,n,n,"TRIDENT MELON 14 STK","14 Pcs",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""012546011426""","GUM 1",1,299,n,n,"TRIDENT PEPRFECT PEPPERMINT",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""012546011440""","GUM 1",1,299,n,n,"Trident Bubblegum","14 Pcs",,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""012546011563""",Candy1osama,1,299,n,n,"Trident Sugarfree Minty Sweet Twist 14 PC","14 Pcs",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""012546011587""","GUM 1",1,299,n,n,"TRIDENT PINAPLE TWST",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""012546315098""","GUM 1",1,299,n,n,"DENTYNE FIRE CINNAMO","24.00 G",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""012547433654""","BREATH REFRESHER",1,399,n,n,"LISTERINE COOL MINT","24.00 CT",,n,1,1,202,n,,"=""0""",,,,,,n,,,,,,,
"=""012587000106""",ACCESSORIES,1,399,n,n,"GLAD CLING WRAP","=""1""",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""012587000700""",ACCESSORIES,1,799,n,n,"KITCHEN BAGS 15 BAG",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""012587000809""",ACCESSORIES,1,799,n,n,"TRASH BAG 30 GALLON","10 Bags",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""012587788172""",ACCESSORIES,1,399,n,n,"GLAD SMALL TRASH BAGS",,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""012776767926""","WINE CABERNET SAUVIGNON 1",1,6999,n,n,"auston Hope",,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""012881774895""","LIQUEUR 1",1,14999,n,n,"GRAND MARNIER MAISON FONDEE EN 1827","750 ML",,n,2,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""012957100016""","SAUCES 1",1,199,n,n,"SALSA HUICHOL","6.5 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""012993101619""","SPARKLING WATER 1",1,199,n,n,"La Croix:Grapefruit Pamplemousse","12.00 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""012993102012""","SPARKLING WATER 1",1,1699,n,n,"La Croix:Grapefruit Pamplemousse 12 Oz c","12.00 PK",,n,12,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""013000001243""","SAUCES 1",1,599,n,n,"Heinz Tomato Ketchup","14.00 OZ",,n,1,1,274,n,,"=""0""",,,,,,n,,,,,,,
"=""013000006293""","Grocery 1",1,499,n,n,"Heinz Sweet Relish","10.00 OZ",,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""013024070010""","WINE CHARDONAY 1",1,3699,n,n,"TREFETHEN CHARDONNAY 750 ml","750.00 ML",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""013068131180""","WINE CABERNET SAUVIGNON 1",1,49999,n,n,"OVERTURE CABERNET SAUVIGNON","750 ml",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""013528800014""","WINE CABERNET SAUVIGNON 1",1,14499,n,n,"SHAFAR CABERNET SAUVIGNON","750 ml",,n,1,1,9210,n,,"=""0""",,,,,,n,,,,,,,
"=""013688285317""","SAUVIGNON BLANC 1",1,6499,n,n,"Comte LAFOND",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""014045031165""",ACCESSORIES,1,1299,n,n,PROPAN,"16 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""014100045526""","HANGING SNACK 1",1,399,n,n,goldfish,,,n,1,1,131,n,,"=""0""",,,,,0,n,,,,,,,
"=""014100045557""",Snacks1osama,1,299,n,n,"Pepperidge Farm Goldfish Flavor Blasted Xtra Cheddar Crackers (2.45 oz)",,,n,1,1,137,n,,"=""0""",,,,,,n,,,,,,,
"=""014100054016""","CHOCOLATE 1",1,199,n,n,"MILANO DOUBLE DARK CHOCOLATE",0.98OZ,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""014100085485""",Snacks1osama,1,299,n,n,"Pepperidge Farm Goldfish Flavor Blasted Xtra Cheddar (6.6 oz)","6.60 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""014113700467""","HANGING SNACK 1",1,399,n,n,"Wonderful pistachios",,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""014113701129""","HANGING SNACK 1",1,599,n,n,"SHELLED PISTACHIOS",,,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""014113702164""","HANGING SNACK 1",1,199,n,n,"WONDER FUL PISTACHIOS","=""1.25""",,n,1,1,93,n,,"=""0""",,,,,0,n,,,,,,,
"=""014113702201""","HANGING SNACK 1",1,249,n,n,"Pistachio  chill sweet",,,n,1,1,100,n,,"=""0""",,,,,,n,,,,,,,
"=""014113702324""","HANGING SNACK 1",1,499,n,n,"WONDERFUL DILL PICKLE",,,n,1,1,297,n,,"=""0""",,,,,,n,,,,,,,
"=""014113910132""","HANGING SNACK 1",1,499,n,n,"WONDERFUL ROASTED & SALTED","2.50 OZ",,n,1,1,297,n,,"=""0""",,,,,,n,,,,,,,
"=""014113910712""","HANGING SNACK 1",1,299,n,n,pastachios,,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""014113910873""","HANGING SNACK 1",1,499,n,n,"SHELLED PISTACHIOS CHILI ROASTED",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""014113910934""","HANGING SNACK 1",1,499,n,n,"WONDERFUL PISTACHIOS CHILI ROASTED",,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""014113911856""","HANGING SNACK 1",1,299,n,n,"PISTACHIOS 1.5OZ","1.50 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""014113913317""","HANGING SNACK 1",1,299,n,n,"W PISTACHIOS SALT&PEPPER","1.25 Oz",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""014113913331""","HANGING SNACK 1",1,299,n,n,"W PISTACHIOS SWEET CHILI","1.25 Oz",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""014113913447""","HANGING SNACK 1",1,299,n,n,"WONDERFUL PSTCH 1.25","1.25 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""014200000647""","CANDY GUMMIES 1",1,75,n,n,pop,"=""1""",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""014200000692""","CANDY GUMMIES 1",1,75,n,n,"Charms Blow Pops","0.65 Oz",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""014200002566""","CANDY GUMMIES 1",1,75,n,n,"SUPER BLOW POP","1.50 oz",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""014200007080""","CANDY GUMMIES 1",1,50,n,n,"OLYY POP","1.00 EA",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""014800003802""","JUICE 1",1,299,n,n,"Clamato Preparado","16 Oz",,n,1,1,204,n,,"=""0""",,,,,0,n,,,,,,,
"=""014800511758""","JUICE 1",1,294,n,n,"CLAMATO ORIGINAL 16","16.00 OZ",,n,1,1,204,n,,"=""0""",,,,,,n,,,,,,,
"=""014800512748""","JUICE 1",1,295,n,n,"CLAMATO PICANTE 16","16.00 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""014800512755""","JUICE 1",1,495,n,n,"CLAMATO PICANTE 32","32.00 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""014800513240""","JUICE 1",1,544,n,n,"Clamato:Tomato Cocktail","32.00 OZ",,n,1,1,250,n,,"=""0""",,,,,0,n,,,,,,,
"=""014800582048""","Grocery 1",1,349,n,n,"REAL LIME 8 OZ","8 oz",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""014800582154""","Grocery 1",1,149,n,n,"REALEMON LEMON JUICE","8.00 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""014800582215""","Grocery 1",1,299,n,n,"REAL LEMON 8 OZ","2.50 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""014800582239""",Pantry1osama,1,235,n,n,"ReaLemon Lemon Juice Bottle (8 oz)","15.00 FL OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""014974500091""",BEER,1,899,y,n,"WOODCHCK AMBER 6PK","72.00 FL OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""015786001233""","HANGING SNACK 1",1,499,n,n,"AMERICAN PSTACHIO",30g,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""015786001240""","HANGING SNACK 1",1,599,n,n,"AMERICAN CASHEW 10OZ","=""1""",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""015786001264""","HANGING SNACK 1",1,599,n,n,"AM MIXED NUTS",30g,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""015786001295""","HANGING SNACK 1",1,499,n,n,"AMERICAN ALMOND",30g,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""015786001479""","HANGING SNACK 1",1,299,n,n,"AG GUMMY RINGS",30g,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""015786001929""","HANGING SNACK 1",1,399,n,n,"AMERICAN GOURMET PUMPKIN SEEDS",30g,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""015786001974""","HANGING SNACK 1",1,399,n,n,"MIX HOT AND SPICY",30g,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""015786001981""","HANGING SNACK 1",1,399,n,n,"JAPANESE PEANUTS",30g,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""015786002001""","HANGING SNACK 1",1,399,n,n,"CHILI AND LEMON MANGO",30g,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""015800030119""","Grocery 1",1,599,n,n,"C&H CANE SUGAR 1LB","1 LB",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""015917026968""","WINE CABERNET SAUVIGNON 1",1,4499,n,n,"FREEMARK ABBEY CABERNET SAUVIGNON","750.00 ML",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""015917026975""","other wine 1",1,2499,n,n,"FREEMARK ABBEY MERLOT 750 ml",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""016000136090""","CHIPS NON- FRETOLAY",1,499,n,n,"BUGLES CHURRO",,,n,1,1,233,n,,"=""0""",,,,,0,n,,,,,,,
"=""016000137042""","GUMMY 1",1,399,n,n,"GUSHERS FRUIT BERRY",pk,,n,1,1,215,n,,"=""0""",,,,,,n,,,,,,,
"=""016000141568""","Grocery 1",1,299,n,n,"Lucky Charms:with Marshmallows","1.70 OZ",,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""016000141599""","Grocery 1",1,299,n,n,"CHEERIOS 1.3 OZ","1.3 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""016000166196""","HANGING SNACK 1",1,499,n,n,"Gardetto's:Original Recipe","5.50 OZ",,n,1,1,321,n,,"=""0""",,,,,0,n,,,,,,,
"=""016000170131""","HANGING SNACK 1",1,499,n,n,"GARDETTOS SNACK MIX SPICY ITALIAN","5.5 OZ",,n,1,1,321,n,,"=""0""",,,,,0,n,,,,,,,
"=""016000172616""","GUMMY 1",1,399,n,n,"GUSHERS FRUIT TROPICAL",,,n,1,1,181,n,,"=""0""",,,,,,n,,,,,,,
"=""016000172715""","HANGING SNACK 1",1,399,n,n,"BUGLES CHILI CHEESE",,,n,1,1,211,n,,"=""0""",,,,,,n,,,,,,,
"=""016000193703""","HANGING SNACK 1",1,699,n,n,"Gardetto's:Snack Mix, Original Recipe","8.60 OZ",,n,1,1,379,n,,"=""0""",,,,,,n,,,,,,,
"=""016000196131""","GUMMY 1",1,399,n,n,"FOOT BERRY- TIE DYE","3 OZ",,n,1,1,200,n,,"=""0""",,,,,0,n,,,,,,,
"=""016000204324""","GUMMY 1",1,399,n,n,"FOOT STRAWBERRY GUMMIES","3 OZ",,n,1,1,200,n,,"=""0""",,,,,0,n,,,,,,,
"=""016000214897""","HANGING SNACK 1",1,499,n,n,"CHEX MIX BOLD GARLIC & HERB","4.5 OZ",,n,1,1,235,n,,"=""0""",,,,,0,n,,,,,,,
"=""016000214927""","HANGING SNACK 1",1,499,n,n,"CHEX MIX",,,n,1,1,232,n,,"=""0""",,,,,,n,,,,,,,
"=""016000214934""","HANGING SNACK 1",1,499,n,n,"CHEX MIX JALAPENO CHEDDAR",,,n,1,1,232,n,,"=""0""",,,,,0,n,,,,,,,
"=""016000214941""","HANGING SNACK 1",1,499,n,n,"CHEX MIX",,,n,1,1,232,n,,"=""0""",,,,,,n,,,,,,,
"=""016000215535""","HANGING SNACK 1",1,499,n,n,"chex mix","4.5 oz",,n,1,1,232,n,,"=""0""",,,,,,n,,,,,,,
"=""016000226616""","GUMMY 1",1,399,n,n,"GUSHERS WATERMELON &SOUR APPLE","4.25 oz",,n,1,1,181,n,,"=""0""",,,,,,n,,,,,,,
"=""016000228481""","HANGING SNACK 1",1,499,n,n,"CHEX MIZ HOT & SPICY",,,n,1,1,231,n,,"=""0""",,,,,0,n,,,,,,,
"=""016000264694""","Grocery 1",1,149,n,n,"NATURE VALLEY OATS 1.49  OZ","1.49 OZ",,n,1,1,80,n,,"=""0""",,,,,,n,,,,,,,
"=""016000264793""","Grocery 1",1,199,n,n,"Nature Valley Peanut Butter","1.50 OZ",,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""016000345911""","GUMMY 1",1,399,n,n,JAMBA,,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""016000368309""","HANGING SNACK 1",1,399,n,n,Bugles:Original,"3.00 OZ",,n,1,1,211,n,,"=""0""",,,,,0,n,,,,,,,
"=""016000442818""",Snacks1osama,1,100,n,n,"Nature Valley Sweet & Salty Nut - Almond (1.2 oz)","1.20 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""016000505384""","HANGING SNACK 1",1,499,n,n,"Gardetto's:Chipotle Cheddar","5.50 OZ",,n,1,1,321,n,,"=""0""",,,,,0,n,,,,,,,
"=""016000507319""","HANGING SNACK 1",1,499,n,n,"Gardettos Deli Style Mustard Pretzel Mix","5.25 Oz",,n,1,1,321,n,,"=""0""",,,,,0,n,,,,,,,
"=""016000512580""","HANGING SNACK 1",1,399,n,n,"Bugles Ranch (3 oz)","3.00 OZ",,n,1,1,211,n,,"=""0""",,,,,,n,,,,,,,
"=""016000513792""","HANGING SNACK 1",1,399,n,n,"Bugles Nacho Cheese (3 oz)","3.00 OZ",,n,1,1,211,n,,"=""0""",,,,,,n,,,,,,,
"=""016000515284""","GUMMY 1",1,399,n,n,"GUSHERS FLAVOR MIXERS",,,n,1,1,215,n,,"=""0""",,,,,,n,,,,,,,
"=""016236000028""","WINE CHARDONAY 1",1,1999,n,n,"CHALK HILL CHARDONNAY","750 ml",,n,2,1,1329,n,,"=""0""",,,,,,n,,,,,,,
"=""016236000042""","Wine osama",1,3599,n,n,"CHALK HILL PINOT NOIR SON CST 23 750ML",,,n,1,1,1409,n,,"=""0""",,,,,,n,,,,,,,
"=""016236002046""","SAUVIGNON BLANC 1",1,2999,n,n,"CHALK HILL S BLC","750.00 ML",,n,1,1,1359,n,,"=""0""",,,,,,n,,,,,,,
"=""016236020002""",Wine1,1,4322,n,n,"EL PINO CLUB P NOIR FUNKY JORY 21 750ML",,,n,1,1,2809,n,,"=""0""",,,,,,n,,,,,,,
"=""016500980414""",ACCESSORIES,1,399,n,n,"SOS PADS","4.00 Ct",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""016571910303""","SPARKLING WATER 1",1,249,n,n,"Sparkling Ice Black Raspberry","17.00 FL OZ",,n,1,1,100,n,,"=""0""",,,,,0,n,,,,,,,
"=""016571910310""",Drinks1osama,1,249,n,n,"Sparkling Ice Orange Mango Bottle (17 oz)",17oz,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""016571910327""","SPARKLING WATER 1",1,249,n,n,"Sparkling Ice Kiwi Strawberry","17.00 FL OZ",,n,1,1,96,n,,"=""0""",,,,,0,n,,,,,,,
"=""016571910372""","SPARKLING WATER 1",1,249,n,n,"Sparkling Ice:Pink Grapefruit","17.00 FL OZ",,n,1,1,96,n,,"=""0""",,,,,0,n,,,,,,,
"=""016571911256""","SPARKLING WATER 1",1,249,n,n,"SPARKLING ICE LEMON LIME ZERO","17 OZ",,n,1,1,96,n,,"=""0""",,,,,,n,,,,,,,
"=""016571940331""",Drinks1osama,1,249,n,n,"Sparkling Ice Coconut Pineapple (17 oz)","17.00 FL OZ",,n,1,1,96,n,,"=""0""",,,,,,n,,,,,,,
"=""016571940355""","SPARKLING WATER 1",1,249,n,n,"ICE SPARKLING  LEMONADE 17 OZ","17 OZ",,n,1,1,96,n,,"=""0""",,,,,,n,,,,,,,
"=""016571950842""",Drinks1osama,1,249,n,n,"Sparkling Ice Cherry Limeade (17 oz)","17.00 Oz",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""016571950859""","SPARKLING WATER 1",1,249,n,n,"Sparkling Ice - Strawberry Watermelon","17.00 Oz",,n,1,1,96,n,,"=""0""",,,,,,n,,,,,,,
"=""016571952105""",Drinks1osama,1,249,n,n,"Sparkling Ice Black Cherry - with Antioxidants and Vitamins Bottle (17 oz)","17 oz",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""016571952679""","SPARKLING WATER 1",1,249,n,n,"SPARKLING ICE GRAP RASPRY 17OZ","17 OZ",,n,1,1,112,n,,"=""0""",,,,,,n,,,,,,,
"=""016571959203""","SPARKLING WATER 1",1,249,n,n,"SPARKLING ICE STRAWBERRY ZERO","17 OZ",,n,1,1,96,n,,"=""0""",,,,,,n,,,,,,,
"=""016571959241""","SPARKLING WATER 1",1,249,n,n,"SPARKLING ICE ORANGE ZERO","17 OZ",,n,1,1,96,n,,"=""0""",,,,,,n,,,,,,,
"=""016571959265""","JUICE 1",1,249,n,n,delet,,,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""016571960230""","JUICE 1",1,244,n,n,IcExstrawbarry,,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""016600000043""",MIXERS,1,799,n,n,"Roses sweetend lime juice","12 OZ",,n,1,1,374,n,,"=""0""",,,,,0,n,,,,,,,
"=""016600000050""",MIXERS,1,799,n,n,"Rose GRANDINE SYRUP",,,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""016600001422""",MIXERS,1,799,n,n,"ROSE SIMPLE SYRUP",,,n,1,1,374,n,,"=""0""",,,,,0,n,,,,,,,
"=""016757641755""","GUMMY 1",1,149,n,n,"Sndria MANGO","=""1""",,n,1,1,42,n,,"=""0""",,,,,0,n,,,,,,,
"=""016757642752""","GUMMY 1",1,149,n,n,"Crazy sandia WATERMELON",,,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""016757645852""",Candy1osama,1,299,n,n,"Crazy Fresa","2 Oz",,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""017082000033""","HANGING SNACK 1",1,299,n,n,"BEEF STEAK",11g,,n,1,1,146,n,,"=""0""",,,,,,n,,,,,,,
"=""017082000231""","HANGING SNACK 1",1,299,n,n,"BEEF STEAK BLK",11g,,n,1,1,146,n,,"=""0""",,,,,,n,,,,,,,
"=""017082000392""","HANGING SNACK 1",1,299,n,n,"JACK LINKS BEEF & CH",8g,,n,1,1,122,n,,"=""0""",,,,,,n,,,,,,,
"=""017082000408""","HANGING SNACK 1",1,299,n,n,"JERKY BEEF STICK",8g,,n,1,1,122,n,,"=""0""",,,,,,n,,,,,,,
"=""017082000736""","HANGING SNACK 1",1,299,n,n,"BEEF STEAK",9g,,n,1,1,146,n,,"=""0""",,,,,,n,,,,,,,
"=""017082005380""","BEEF JERKY",1,1050,n,n,"jl bf o",,,n,1,1,525,n,,"=""0""",,,,,,n,,,,,,,
"=""017082006707""",Snacks1osama,1,299,n,n,"Jack Link's Wild Heat Pegged Beef Stick (1.84 oz x 24 ct)",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""017082011671""","BEEF JERKY",1,299,n,n,"beef steak",,,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""017082013026""","BEEF JERKY",1,999,n,n,"JACK LINKS SPICY RED PEPPER  3.25 OZ","3.25 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""017082015112""","BEEF JERKY",1,1099,n,n,"JACK LINKS DUOS",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""017082877369""",Snacks1osama,1,599,n,n,"Jack Link's Beef Tender Bites Jerky (2.85 oz)","2.85 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""017082883872""","BEEF JERKY",1,999,n,n,"JACK LINKS BACON 2.8","2.8 oz",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""017082883889""","BEEF JERKY",1,999,n,n,"JACK LINKS SWEET&HOT 3.25","3.25 OZ",,n,1,1,525,n,,"=""0""",,,,,,n,,,,,,,
"=""017082883896""","BEEF JERKY",1,999,n,n,"JACK LINKS TRYKI 3","3.25 OZ",,n,1,1,525,n,,"=""0""",,,,,,n,,,,,,,
"=""017082883902""","BEEF JERKY",1,999,n,n,"JACK LINKS JALAPENO  3.25OZ","3.25 OZ",,n,1,1,525,n,,"=""0""",,,,,,n,,,,,,,
"=""017082883919""","BEEF JERKY",1,1050,n,n,"JACK LINK ORGNL 3.25","=""3.25""",,n,1,1,525,n,,"=""0""",,,,,,n,,,,,,,
"=""017082883926""","BEEF JERKY",1,999,n,n,"JL PEPPERED BEEF JERKY","3.25 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""017082884022""","BEEF JERKY",1,2199,n,n,"Hot & Cpicy Chicken Falvor ",pk,,n,1,1,1350,n,,"=""0""",,,,,0,n,,,,,,,
"=""017082885845""","BEEF JERKY",1,999,n,n,"JL. Tender Bites Orig. B.S.",*EACH,,n,1,1,525,n,,"=""0""",,,,,,n,,,,,,,
"=""017082885852""","BEEF JERKY",1,999,n,n,"JACK LINKS BEEF TENDER BITES TERIYAKI",,,n,1,1,525,n,,"=""0""",,,,,,n,,,,,,,
"=""017082885869""","BEEF JERKY",1,1099,n,n,"JACK LINK TURKY 3.25",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""017082889638""","BEEF JERKY",1,399,n,n,"JACK LINKS JERKY OG",,,n,1,1,206,n,,"=""0""",,,,,,n,,,,,,,
"=""017082889669""","BEEF JERKY",1,399,n,n,"BEEF JERKY STICK TERYAKI",,,n,1,1,189,n,,"=""0""",,,,,,n,,,,,,,
"=""017082889690""","BEEF JERKY",1,399,n,n,"JACK PEPPERONI",,,n,1,1,206,n,,"=""0""",,,,,,n,,,,,,,
"=""017224510208""",Wine1,1,1099,n,n,"BONANZA CAB","375 ML",,n,1,1,714,n,,"=""0""",,,,,0,n,,,,,,,
"=""017224510222""",Wine1,1,1099,n,n,"BONANZA CHARDONNAY","375 ML",,n,1,1,659,n,,"=""0""",,,,,0,n,,,,,,,
"=""017224710004""","other wine 1",1,6199,n,n,"Caymus-Suisun GRAND DURIF Red Wine 750 ml",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""017224710011""","other wine 1",1,3899,n,n,"CAYMUS SUISUN The walking fool",,,n,1,1,2268,n,,"=""0""",,,,,,n,,,,,,,
"=""017224710202""","WINE CABERNET SAUVIGNON 1",1,2499,n,n,"BONANZA CABERNET SAUVIGNON","750 ML",,n,2,1,1650,n,,"=""0""",,,,,,n,,,,,,,
"=""017224710219""","WINE CABERNET SAUVIGNON 1",1,4099,n,n,"BBONANZA  CABERNET SAUVIGNON","750 ml",,n,1,1,2634,n,,"=""0""",,,,,,n,,,,,,,
"=""017224710226""",Wine1,1,2199,n,n,"BONANZA CHARDONNAY","750 ML",,n,2,1,1399,n,,"=""0""",,,,,0,n,,,,,,,
"=""017224712107""","WINE CABERNET SAUVIGNON 1",1,10999,n,n,"CAYMUS NAPA CABERNET SAUVIGNON","750.00 ML",,n,1,1,6000,n,,"=""0""",,,,,,n,,,,,,,
"=""017224713104""","WINE CABERNET SAUVIGNON 1",1,6999,n,n,"CAYMUS CALIFORNIA CABERNET SAUVIGNON","750 ml",,n,1,1,3845,n,,"=""0""",,,,,,n,,,,,,,
"=""017224714101""","WINE CABERNET SAUVIGNON 1",1,8999,n,n,"CAYMUS CABERNET SAUVIGNON","750 ml",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""017224720102""",Wine1,1,27092,n,n,"CAYMUS CAB SAUV SPEC SELECTION19WD 750ML","750.00 ML",,n,1,1,17610,n,,"=""0""",,,,,,n,,,,,,,
