Upc,Department,qty,cents,incltaxes,inclfees,Name,size,ebt,byweight,"Fee Multiplier",cost_qty,cost_cents,variable_price,addstock,setstock,pack_name,pack_qty,pack_upc,unit_upc,unit_count,is_oneclick,oc_color,oc_border_color,oc_text_color,oc_fixedpos,oc_page,oc_key,oc_relpos
"=""052000338775""","SPORT & HYDERATION DRINKS",1,245,n,n,"Gatorade G Lemon-Lime Bottle (20 oz)","32.00 FL OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""052300000440""","Domestic Beer",1,399,y,n,"16OZ SCHLITZ","96.00 FL OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""054100000392""","Chips - Other",1,299,n,n,"pickle balls",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""054400000092""",Grocery,1,789,n,n,"A.1. Original Sauce","5.00 OZ",,n,1,1,387,n,,"=""0""",,,,,,n,,,,,,,
"=""055500017263""",ACCESSORIES,1,799,n,n,"clorex 1.27 l",,,n,1,1,322,n,,"=""0""",,,,,,n,,,,,,,
"=""058000311619""",ACCESSORIES,1,399,n,n,"PALMOLIVE ORANGE","372 ML",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""058745654156""",ACCESSORIES,1,209,n,n,"KING PALM 5 FILTERS",,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""059245592450""",ACCESSORIES,1,999,n,n,"FOAM COOLERS","26 LARGE",,n,1,1,582,n,,"=""96""",,,,,,n,,,,,,,
"=""060003517684""","Craft / Local Beer",1,299,n,n,"BREWERY X SLAP AND TICKLE 16OZ CAN",,,n,1,1,146,n,,"=""48""",,,,,,n,,,,,,,
"=""060883000108""","Non-Alcoholic Beer & Wine",1,928,n,n,"Ete Water Water  600 ml PET",,,n,1,1,593,n,,"=""0""",,,,,,n,,,,,,,
"=""061300876375""","Hard Iced Tea",1,394,n,n,"ARZ-HRD PEACH 22OZ CAN",,,n,1,1,172,n,,"=""12""",,,,,,n,,,,,,,
"=""061300876382""","Hard Iced Tea",1,2204,n,n,"Arz-hrd Variety Pack  12oz Can",,,n,1,1,1428,n,,"=""0""",,,,,,n,,,,,,,
"=""061300876733""","Non-Alcoholic Beer & Wine",1,190,n,n,"ARZ-NA TROPICAL CHILLZICLE 22OZ","22 oz",,n,2,1,90,n,,"=""48""",,,,,,n,,,,,,,
"=""061300876986""","Hard Iced Tea",1,394,n,n,"Arz-hrd Cowboy Cocktail Lemonade",,,n,1,1,245,n,,"=""0""",,,,,,n,,,,,,,
"=""061300876993""","Hard Iced Tea",1,418,n,n,"Arz-hrd Cowboy Cocktail Watermelon 1",,,n,1,1,262,n,,"=""0""",,,,,,n,,,,,,,
"=""061300877174""","Non-Alcoholic Beer & Wine",1,190,n,n,"ARZ-NA FROST CHILLZICLE 22OZ","22 oz",,n,2,1,90,n,,"=""48""",,,,,,n,,,,,,,
"=""061300877310""","Malt Beverage",1,499,n,n,"JMX Strawberry Hard Nectar  22oz",,,n,2,1,262,n,,"=""0""",,,,,,n,,,,,,,
"=""062067027604""","Import Beer",1,599,y,n,"SCHLENKERLA ORIGINAL SMOKEBEER",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""062067028274""",BEER,1,1399,y,n,"NEST BEER",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""062067029684""","Craft / Local Beer",1,699,y,n,"ESPRESSO STOUT",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""063027946539""","Spirits - Other",1,1602,n,n,"VIC Golden Monkey Belgian-Style Trip",,,n,1,1,1041,n,,"=""0""",,,,,,n,,,,,,,
"=""063027977632""","Non-Alcoholic Beer & Wine",1,1602,n,n,"VIC Sour Monkey - Sour Belgian Tripe",,,n,1,1,1041,n,,"=""0""",,,,,,n,,,,,,,
"=""063625174099""","Craft / Local Beer",1,2369,n,n,"STO India Pale Ale  12oz Can",,,n,1,1,1540,n,,"=""0""",,,,,,n,,,,,,,
"=""063625174211""","Craft / Local Beer",1,365,n,n,"STO India Pale Ale  19.2oz Can",,,n,1,1,237,n,,"=""0""",,,,,,n,,,,,,,
"=""063625174334""","Craft / Local Beer",1,1413,n,n,"STO India Pale Ale  12oz Can",,,n,1,1,919,n,,"=""0""",,,,,,n,,,,,,,
"=""063625174358""","IPA Beer",1,1413,n,n,"STO Delicious IPA  12oz Can",,,n,1,1,919,n,,"=""0""",,,,,,n,,,,,,,
"=""063625174402""","Craft / Local Beer",1,2369,n,n,"STO Buenaveza Lager  12oz Can",,,n,1,1,1540,n,,"=""0""",,,,,,n,,,,,,,
"=""063625174419""","Craft / Local Beer",1,365,n,n,"STO Buenaveza Lager  19.2oz Can",,,n,1,1,237,n,,"=""0""",,,,,,n,,,,,,,
"=""063625174440""","Spirits - Other",1,2369,n,n,"STO Variety Pack #2 2022 Mixed",,,n,1,1,1540,n,,"=""0""",,,,,,n,,,,,,,
"=""063625174464""","Craft / Local Beer",1,1413,n,n,"STO Buenaveza Lager  12oz Can",,,n,1,1,919,n,,"=""0""",,,,,,n,,,,,,,
"=""063625174501""","IPA Beer",1,365,n,n,"STO Hazy IPA  19.2oz can",,,n,1,1,237,n,,"=""0""",,,,,,n,,,,,,,
"=""063625174617""","IPA Beer",1,1413,n,n,"STO Delicious Double IPA  12oz Ca",,,n,1,1,919,n,,"=""0""",,,,,,n,,,,,,,
"=""063625174655""","Wine General",1,365,n,n,"STO Delicious Hazy IPA  19.2oz C",,,n,1,1,237,n,,"=""0""",,,,,,n,,,,,,,
"=""063625174662""","Craft / Local Beer",1,1413,n,n,"STO Pilsner  12oz Can",,,n,1,1,919,n,,"=""0""",,,,,,n,,,,,,,
"=""063625177618""","Craft / Local Beer",1,1413,n,n,"STO India Pale Ale  12oz Btl",,,n,1,1,919,n,,"=""0""",,,,,,n,,,,,,,
"=""063791000352""",Cider,1,149,y,n,"WYDERS 12OZ",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""063791001335""",Cider,1,1199,y,n,"PEAR CIDER","6.00 EA",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""063793365404""","Gum & Breath Refreshing",1,399,n,n,"LISTERINE FRESH BRST","24.00 CT",,n,1,1,202,n,,"=""0""",,,,,,n,,,,,,,
"=""064144043040""",Grocery,1,399,n,n,"Chef Boyardee Lasagna","15.00 OZ",,n,1,1,194,n,,"=""-1""",,,,,,n,,,,,,,
"=""064144043156""",Grocery,1,399,n,n,"Chef Boyardee Beef Ravioli","15.00 OZ",,n,1,1,122,n,,"=""-1""",,,,,,n,,,,,,,
"=""064144043224""",Grocery,1,399,n,n,"Chef Boyardee Spaghetti & Meatballs","14.50 OZ",,n,1,1,194,n,,"=""-1""",,,,,,n,,,,,,,
"=""064331748154""","Ice Cream",1,349,n,n,Freezies,,,n,1,1,0,n,,"=""-2""",,,,,,n,,,,,,,
"=""066619100463""",ACCESSORIES,1,599,n,n,"PREMIER 18MM FILTER TIP 200 PES",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""067990600139""",ACCESSORIES,1,799,n,n,"AQUA NET EX SUPR HLD","11 Oz",,n,1,1,0,n,,"=""99""",,,,,,n,,,,,,,
"=""068992610003""","IPA Beer",1,1731,n,n,"PZA SWAMI'S IPA  16OZ CAN",,,n,1,1,1125,n,,"=""0""",,,,,,n,,,,,,,
"=""068992610010""","IPA Beer",1,414,n,n,"PZA Swami's IPA  19.2oz Can",,,n,1,1,269,n,,"=""0""",,,,,,n,,,,,,,
"=""068992610201""","IPA Beer",1,868,n,n,"PZA Journey Ahead WC IPA  16oz Ca",,,n,1,1,564,n,,"=""0""",,,,,,n,,,,,,,
"=""068992611000""","IPA Beer",1,2300,n,n,"PZA Swami's IPA  12oz Can",,,n,1,1,1495,n,,"=""0""",,,,,,n,,,,,,,
"=""070006476086""",Tequila,1,6499,n,n,"NOS TEQUILA BLANCO ML","750 ml",,n,8,1,2800,n,,"=""12""",,,,,,n,,,,,,,
"=""070137000181""",CIGARS,1,999,n,n,"Black & Mild Cigars ORIGINAL PLASTIC TIP","=""5""",,n,1,1,0,n,,"=""-1""",,,,,,n,,,,,,,
"=""070137005254""",CIGARS,1,999,n,n,"Black & Mild Cigars - Wood Tipped","5.00 Ct",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""070137100188""","Rolling Papers & Wraps",1,199,n,n,"BLACK & MILD PLASTIC TIP","25.00 CT",,n,1,1,108,n,,"=""-5""",,,,,,n,,,,,,,
"=""070137105251""","Rolling Papers & Wraps",1,199,n,n,"Black & Mild Wood Tip","1 Cigar",,n,1,1,120,n,,"=""76""",,,,,,n,,,,,,,
"=""070137105381""","Rolling Papers & Wraps",1,199,n,n,"Middletons Black & Mild Pipe Tobacco Cigars Mild","1.00 ST",,n,1,1,120,n,,"=""-1""",,,,,,n,,,,,,,
"=""070137115687""","Rolling Papers & Wraps",1,199,n,n,"BLACK & MILD LYRIC",,,n,1,1,120,n,,"=""0""",,,,,,n,,,,,,,
"=""070137215639""","Rolling Papers & Wraps",1,199,n,n,"BLACK & MILD SWEETS",,,n,1,1,120,n,,"=""96""",,,,,,n,,,,,,,
"=""070137215646""","Rolling Papers & Wraps",1,199,n,n,"BLACK & MILD CASINO",,,n,1,1,120,n,,"=""0""",,,,,,n,,,,,,,
"=""070137215653""","Rolling Papers & Wraps",1,199,n,n,"BLACK & MILD SWEETS","1 ct",,n,1,1,120,n,,"=""98""",,,,,,n,,,,,,,
"=""070137215660""","Rolling Papers & Wraps",1,199,n,n,"BLACK & MILD ROYALE",1pc.,,n,1,1,120,n,,"=""95""",,,,,,n,,,,,,,
"=""070155124647""",ACCESSORIES,1,699,n,n,"Savory Blend Dog Food",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""070158000054""",ACCESSORIES,1,399,n,n,"KRAZY GLUE","0.07 OZ",,n,1,1,0,n,,"=""96""",,,,,,n,,,,,,,
"=""070195590167""","Rolling Papers & Wraps",1,1949,n,n,"Red Man Loose Leaf 25 Cent Off Pouch","1.00 EA",,n,1,1,966,n,,"=""2""",,,,,,n,,,,,,,
"=""070221011116""","Candy and Choclate",1,499,n,n,"Toblerone Swiss Milk Chocolate (3.52 oz)","3.52 OZ",,n,1,1,0,n,,"=""90""",,,,,,n,,,,,,,
"=""070272491363""",Milk,1,899,n,n,"WHIPPED LIGHT CREAM REDDI WIP","15 OZ",,n,1,1,0,n,,"=""99""",,,,,,n,,,,,,,
"=""070310013205""","Malt Beverage",1,499,y,n,"SEAGRAMS COOLERS","4 pk 12 oz",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""070310014837""",BEER,1,299,y,n,"FALL BEER","=""1""",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""070330000025""",ACCESSORIES,1,199,n,n,"Bic Mini Lighter","1.00 EA",,n,1,1,0,n,,"=""94""",,,,,,n,,,,,,,
"=""070330503076""",ACCESSORIES,1,299,n,n,"Wite-out Plus Correction Fluid","=""1""",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""070330633254""","General Merchandise",1,299,n,n,"BIC  LIGHTER BIG",BIG,,n,1,1,0,n,,"=""-28""",,,,,,n,,,,,,,
"=""070330643321""",ACCESSORIES,1,199,n,n,"Bic Lighter Mini",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""070330746787""",ACCESSORIES,1,299,n,n,"BIC SENSITIVE 2",,,n,1,1,119,n,,"=""95""",,,,,,n,,,,,,,
"=""070330902824""",ACCESSORIES,1,299,n,n,"Bic Cristal Xtra Smooth","2 pk",,n,1,1,79,n,,"=""0""",,,,,,n,,,,,,,
"=""070330902831""",ACCESSORIES,1,199,n,n,"BIC PEN  BLACK",2pc,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""070330911871""",ACCESSORIES,1,349,n,n,"BIC PENCIL 5",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""070330916142""",ACCESSORIES,1,299,n,n,"Bic Silky Touch","=""1""",,n,1,1,66,n,,"=""-3""",,,,,,n,,,,,,,
"=""070404000050""",Grocery,1,1499,n,n,"OLIVE OIL PROMPIEN 8 OZ","8 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""070462002003""",Gummy,1,499,n,n,"SOUR PATCH KIDS 8oz",pk,,n,1,1,233,n,,"=""93""",,,,,,n,,,,,,,
"=""070462002065""",Gummy,1,399,n,n,"Sour Patch Kids","3.4 Oz",,n,1,1,0,n,,"=""96""",,,,,,n,,,,,,,
"=""070462007794""",Gummy,1,499,n,n,"SOUR PATCH",,,n,1,1,233,n,,"=""91""",,,,,,n,,,,,,,
"=""070462008623""","Gum & Breath Refreshing",1,499,n,n,"ORBIT WINTERGREEN","14.00 CT",,n,1,1,216,n,,"=""92""",,,,,,n,,,,,,,
"=""070462009033""",Gummy,1,499,n,n,"SOUR PATCH KIDS GRAPE","8 OZ",,n,1,1,233,n,,"=""0""",,,,,,n,,,,,,,
"=""070462009057""",Gummy,1,399,n,n,"SWEDISH FISH",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""070462009200""",Gummy,1,499,n,n,"sour patch",,,n,1,1,233,n,,"=""99""",,,,,,n,,,,,,,
"=""070462010909""",Gummy,1,499,n,n,"SOUR PATCH",,,n,1,1,217,n,,"=""97""",,,,,,n,,,,,,,
"=""070462011388""",Gummy,1,499,n,n,"SWEDISH FISH BLUE RASBERRY",,,n,1,1,220,n,,"=""95""",,,,,,n,,,,,,,
"=""070462013726""",Gummy,1,399,n,n,"SWEDISH FISH GLOW UPS",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""070462014105""","Sour Beer",1,499,n,n,"SOUR PATCH KIDS FRUITS MIX",7.35OZ,,n,1,1,230,n,,"=""8""",,,,,,n,,,,,,,
"=""070462014945""",Gummy,1,249,n,n,"SOUR PATCH CHEWS","1.94 OZ",,n,1,24,1966,n,,"=""98""",,,,,,n,,,,,,,
"=""070462015089""",Gummy,1,349,n,n,"SWEDISH FISH CHEWS","1.94 OZ",,n,1,18,2799,n,,"=""0""",,,,,,n,,,,,,,
"=""070462035964""",Gummy,1,499,n,n,"sour patch","8.00 OZ",,n,1,1,227,n,,"=""92""",,,,,,n,,,,,,,
"=""070462035988""",Gummy,1,499,n,n,"SWEDISH FISH","8.00 OZ",,n,1,1,250,n,,"=""85""",,,,,,n,,,,,,,
"=""070462036008""",Gummy,1,499,n,n,"SOUR PATCH KID WATERMELON 8OZ","8.00 OZ",,n,1,1,227,n,,"=""86""",,,,,,n,,,,,,,
"=""070462098358""",Gummy,1,399,n,n,"SOUR PATCH KIDS 3.5 OZ","3.5 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""070462098501""","Candy and Choclate",1,199,n,n,"Sour Patch Kids Sour then Sweet (2 oz)","2.00 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""070462098525""",Gummy,1,299,n,n,"SOUR PATCH WATERMELO 2 OZ","2 OZ",,n,1,1,119,n,,"=""86""",,,,,,n,,,,,,,
"=""070462431407""",Gummy,1,499,n,n,"SOUR PATCH EXTREME 7.2OZ","7.20 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""070462542509""",Gummy,1,199,n,n,"SWEDISH FISH CANDY","2.00 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""070501451052""",ACCESSORIES,1,399,n,n,"Neutrogena:Ultra Soft Cloths","7.00 CT",,n,1,1,199,n,,"=""94""",,,,,,n,,,,,,,
"=""070506002389""",Grocery,1,399,n,n,"SPICE FARM GROUND BLACK PEPPER","2 OZ",,n,1,1,0,n,,"=""-2""",,,,,,n,,,,,,,
"=""070602063000""","Candy and Choclate",1,299,n,n,ABBA-ZABA,"2.0 OZ",,n,1,1,110,n,,"=""89""",,,,,,n,,,,,,,
"=""070602739028""","Candy and Choclate",1,249,n,n,"BIG HUNK ALMOND","1.8 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""070602769001""","Candy and Choclate",1,249,n,n,"BIG HUNK PEANUT","1.8 Oz",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""070602839001""","Candy and Choclate",1,274,n,n,Annabelle's:Look!,"24.00 EA",,n,1,1,90,n,,"=""95""",,,,,,n,,,,,,,
"=""070612100108""",ACCESSORIES,1,599,n,n,"ArmorAll Original Protectant","10 Oz",,n,1,1,300,n,,"=""0""",,,,,,n,,,,,,,
"=""070640020522""","Ice Cream",1,499,n,n,"BLUE BUNNY BIG BOPPER SANDWICH",,,n,1,1,266,n,,"=""85""",,,,,,n,,,,,,,
"=""070662010037""",Grocery,1,99,n,n,"NISSIN TOP RAMEN CHICKEN","3 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""070662030028""","Pantry & Grocery Extras",1,125,n,n,"Nissin Cup Noodles with Shrimp (2.25 oz)","2.25 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""070662087237""",Grocery,1,499,n,n,"Nissin:Teriyaki Beef Flavor","4.00 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""070662087299""",Grocery,1,299,n,n,"NISSIN TERYAKI CHICKEN 4 OZ","4 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""070842001664""","Hanging Snacks",1,499,n,n,"Beer Nuts:Original Sweet & Salty","3.00 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""070847000037""","Energy Drinks",1,319,n,n,"Monster Energy Absolutely Zero","16.00 Oz",,n,1,1,204,n,,"=""57""",,,,,,n,,,,,,,
"=""070847012474""","Energy Drinks",1,319,n,n,"MONSTER ZERO ULTRA 16OZ","16.00 FL OZ",,n,1,1,167,n,,"=""-64""",,,,,,n,,,,,,,
"=""070847017707""","Energy Drinks",1,599,n,n,"Monster Energy Zero Ultra","24 Oz",,n,1,1,200,n,,"=""1""",,,,,,n,,,,,,,
"=""070847020905""","Energy Drinks",1,367,n,n,"Monster Energy Ultra Sunrise","16 oz",,n,1,1,0,n,,"=""-13""",,,,,,n,,,,,,,
"=""070847021520""","Energy Drinks",1,367,n,n,"Monster Energy Drink Can (24 oz)","15.5 Oz",,n,12,1,205,n,,"=""11""",,,,,,n,,,,,,,
"=""070847022909""","Energy Drinks",1,367,n,n,"Monster Pipeline Punch Can (16 oz)","16 oz",,n,1,1,179,n,,"=""3195""",,,,,,n,,,,,,,
"=""070847027324""","Energy Drinks",1,367,n,n,"Monster Ultra Violet",16oz,,n,1,1,308,n,,"=""-6""",,,,,,n,,,,,,,
"=""070847029014""","Energy Drinks",1,367,n,n,"monster juice mango loco","16 Oz",,n,1,1,185,n,,"=""-10""",,,,,,n,,,,,,,
"=""070847029427""","Energy Drinks",1,367,n,n,"MONSTER ENERGY PEACH KEEN","16 OZ",,n,1,1,200,n,,"=""79""",,,,,,n,,,,,,,
"=""070847031918""","Energy Drinks",1,319,n,n,"MONSTER PACIFIC FRUIT PUNCH 16OZ","16 oz",,n,1,1,170,n,,"=""1""",,,,,,n,,,,,,,
"=""070847033080""","Energy Drinks",1,367,n,n,"monster ultra paradise","16 OZ",,n,1,1,179,n,,"=""5""",,,,,,n,,,,,,,
"=""070847034629""","Energy Drinks",1,367,n,n,"Monster fiesta","16 OZ",,n,1,1,200,n,,"=""0""",,,,,,n,,,,,,,
"=""070847034643""","Energy Drinks",1,367,n,n,"Monster Ultra Rosa Energy Drink Can (16 oz)","=""0""",,n,1,1,179,n,,"=""81""",,,,,,n,,,,,,,
"=""070847036920""","Energy Drinks",1,367,n,n,"Monster Juice Papillon Energy Drink Can (16 oz)",,,n,1,1,185,n,,"=""0""",,,,,,n,,,,,,,
"=""070847037750""","Energy Drinks",1,367,n,n,"MONSTER NITRO","16 OZ",,n,1,1,179,n,,"=""2""",,,,,,n,,,,,,,
"=""070847037989""","Energy Drinks",1,367,n,n,"Monster Watermelon",16oz,,n,1,1,208,n,,"=""88""",,,,,,n,,,,,,,
"=""070847811169""","Energy Drinks",1,367,n,n,"Monster Energy Drink","16 FL",,n,1,1,176,n,,"=""-69""",,,,,,n,,,,,,,
"=""070847811213""","Energy Drinks",1,599,n,n,"Monster Energy:Low Carb","24.00 FL OZ",,n,1,1,163,n,,"=""-2""",,,,,,n,,,,,,,
"=""070847811244""","Energy Drinks",1,599,n,n,"Monster:24 Oz Primary Mega","24 oz",,n,1,1,208,n,,"=""-4""",,,,,,n,,,,,,,
"=""070847811268""","Energy Drinks",1,319,n,n,"Monster Energy Low Carb","16.00 FL OZ",,n,1,1,167,n,,"=""10""",,,,,,n,,,,,,,
"=""070847812715""","Coffee & Milk & Protein shakes and Dairy",1,495,n,n,"MONSTER LOCAMOCA 15","15 Oz",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""070847891857""","Energy Drinks",1,367,n,n,"MONSTER ZERO SUGAR ULTRA STRAWBERRY DREAMS","16 OZ",,n,1,1,208,n,,"=""87""",,,,,,n,,,,,,,
"=""070847896159""","Energy Drinks",1,367,n,n,"MONSTER RIO PUNCH","16 OZ",,n,1,0,0,n,,"=""98""",,,,,,n,,,,,,,
"=""070847896180""","Energy Drinks",1,367,n,n,"MONSTER ZERO SUGAR ULTRA FANTASY RUBY RED","16 OZ",,n,1,1,208,n,,"=""99""",,,,,,n,,,,,,,
"=""070847896272""","Energy Drinks",1,367,n,n,"MONSTER PEACHES N CREAME","16 OZ",,n,1,1,179,n,,"=""12""",,,,,,n,,,,,,,
"=""070847898146""","Energy Drinks",1,367,n,n,"MONSTER ULTRA VICE GUAVA","16 OZ",,n,1,1,171,n,,"=""23""",,,,,,n,,,,,,,
"=""070847898245""","Energy Drinks",1,367,n,n,"MONSTER BLUE HAWAIIAN","16 OZ",,n,1,1,205,n,,"=""94""",,,,,,n,,,,,,,
"=""070847898320""","Energy Drinks",1,367,n,n,"MONSTER ENERGY VIKING BERRY","16 OZ",,n,1,1,205,n,,"=""99""",,,,,,n,,,,,,,
"=""070847898375""","Energy Drinks",1,599,n,n,"MONSTER ZERO SUGAR BIG CAN","24 OZ",,n,1,1,208,n,,"=""0""",,,,,,n,,,,,,,
"=""070847898405""","Coffee & Milk & Protein shakes and Dairy",1,503,n,n,"monster killer  brew mean bean","443 ml",,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""070847898436""","Coffee & Milk & Protein shakes and Dairy",1,545,n,n,"MONSTER KILLER BREW LOCA MOCA TRIPLE SHOT","443 ml",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""070847899488""","Energy Drinks",1,367,n,n,"MONSTER ZERO SUGAR ULTRA WILD PASSION","16 OZ",,n,1,1,208,n,,"=""97""",,,,,,n,,,,,,,
"=""070847899563""","Energy Drinks",1,367,n,n,"mONSTER bAD aPPLE","16 OZ",,n,1,1,185,n,,"=""2""",,,,,,n,,,,,,,
"=""070847900207""","Energy Drinks",1,367,n,n,"MONSTER LANDO NORRIS","16 OZ",,n,1,1,179,n,,"=""320""",,,,,,n,,,,,,,
